NEIGHBORHOOD_CLUSTER,CENSUS_TRACT,offensegroup,LONGITUDE,END_DATE,offense-text,SHIFT,YBLOCK,DISTRICT,WARD,YEAR,offensekey,BID,sector,PSA,ucr-rank,BLOCK_GROUP,VOTING_PRECINCT,XBLOCK,BLOCK,START_DATE,CCN,OFFENSE,OCTO_RECORD_ID,ANC,REPORT_DAT,METHOD,location,LATITUDE
cluster 3,004400,property,-77.0250677630266,2019-04-19T01:43:31.000,theft f/auto,midnight,138634,3,1,2019,property|theft f/auto,,3D2,305,7,004400 2,precinct 137,397826,900 - 999 block of t street nw,2019-04-18T22:00:03.000,19066204,theft f/auto,19066204-01,1B,2019-04-19T08:19:22.000Z,others,"38.915577815484589,-77.025070055322004",38.9155700251451
cluster 23,008803,property,-76.9863717732439,2019-04-19T09:39:41.000,theft f/auto,evening,138011,5,5,2019,property|theft f/auto,,5D3,506,7,008803 1,precinct 76,401182,1700 - 1799 block of west virginia avenue ne,2019-04-19T08:01:22.000,19066330,theft f/auto,19066330-01,5D,2019-04-21T01:38:03.000Z,others,"38.909967515544196,-76.9863740531449",38.9099597248931
cluster 21,002302,property,-77.0139206211335,2019-03-23T14:08:21.000,theft/other,evening,140371,4,5,2019,property|theft/other,,4D2,405,6,002302 1,precinct 44,398793,100 - 199 block of irving street nw,2019-03-23T14:05:54.000,19049055,theft/other,19049055-01,5E,2019-03-23T21:47:16.000Z,others,"38.931227130660325,-77.013922910914019",38.9312193367508
cluster 2,003000,property,-77.031358190248,2019-03-23T17:30:39.000,theft f/auto,evening,140197,3,1,2019,property|theft f/auto,,3D1,302,7,003000 1,precinct 39,397281,1300 - 1399 block of kenyon street nw,2019-03-23T16:57:58.000,19049062,theft f/auto,19049062-01,1A,2019-03-23T21:33:32.000Z,others,"38.92965630624839,-77.031360485363408",38.9296485133062
cluster 1,003900,property,-77.0422555158481,2019-03-23T19:16:27.000,theft f/auto,evening,139945,3,1,2019,property|theft f/auto,,3D3,303,7,003900 2,precinct 35,396336,1823 - 1827 block of harvard street nw,2019-03-23T18:26:32.000,19049105,theft f/auto,19049105-01,1C,2019-03-24T01:30:26.000Z,others,"38.927382778784484,-77.042257814218118",38.9273749867074
cluster 25,010600,property,-77.0074820604654,2019-03-23T20:33:46.000,theft f/auto,evening,137184,5,6,2019,property|theft f/auto,noma,5D1,501,7,010600 2,precinct 83,399351,1 - 99 block of k street ne,2019-03-23T19:41:58.000,19049147,theft f/auto,19049147-01,6C,2019-03-24T00:47:14.000Z,others,"38.902518164383203,-77.00748434648645",38.902510376021
cluster 11,001002,property,-77.079188962048,2019-03-28T15:00:29.000,theft f/auto,evening,141699,2,3,2019,property|theft f/auto,,2D2,204,7,001002 3,precinct 29,393135,3920 - 4099 block of van ness street nw,2019-03-28T08:00:15.000,19052248,theft f/auto,19052248-01,3D,2019-03-28T21:00:09.000Z,others,"38.943164154801103,-77.079191272886078",38.9431563609254
cluster 36,007502,property,-76.9682002170767,2019-03-28T17:25:36.000,motor vehicle theft,evening,132416,7,8,2019,property|motor vehicle theft,,7D1,702,8,007502 2,precinct 134,402760,2700 - 2747 block of naylor road se,2019-03-28T16:40:28.000,19052250,motor vehicle theft,19052250-01,8B,2019-03-28T21:24:42.000Z,others,"38.859562070598479,-76.968202488247854",38.8595542894422
cluster 23,008904,property,-76.9702339413956,2019-03-28T18:21:28.000,theft/other,midnight,136976,5,5,2019,property|theft/other,,5D3,507,6,008904 1,precinct 79,402582,600 - 899 block of 26th street ne,2019-03-28T17:12:12.000,19052296,theft/other,19052296-01,5D,2019-03-29T03:17:43.000Z,others,"38.900640874871939,-76.970236215701163",38.900633085501
cluster 22,009102,property,-76.9937613602702,2019-03-28T18:47:24.000,theft/other,evening,139301,5,5,2019,property|theft/other,,5D2,505,6,009102 2,precinct 72,400541,2300 - 2499 block of washington place ne,2019-03-28T18:04:49.000,19052323,theft/other,19052323-01,5C,2019-03-29T00:01:33.000Z,others,"38.92158889501443,-76.993763643182518",38.9215811022957
cluster 9,006400,violent,-77.0121808261142,2019-03-28T19:58:27.000,assault w/dangerous weapon,evening,133997,1,6,2019,violent|assault w/dangerous weapon,,1D3,105,3,006400 1,precinct 127,398943,1300 - 1399 block of 1st street sw,2019-03-28T18:56:18.000,19052375,assault w/dangerous weapon,19052375-01,6D,2019-03-28T23:57:52.000Z,gun,"38.873808064331001,-77.012183111847207",38.8738002819356
cluster 25,010600,property,-77.0044732922753,2019-03-28T20:01:22.000,theft/other,midnight,137531,5,6,2019,property|theft/other,noma,5D1,501,6,010600 2,precinct 83,399612,100 - 199 block of m street ne,2019-03-28T19:23:21.000,19052387,theft/other,19052387-01,6C,2019-03-29T04:02:47.000Z,others,"38.905644217175492,-77.004475577550153",38.9056364280707
cluster 23,008904,property,-76.9789952279802,2019-03-28T21:00:51.000,theft f/auto,evening,137058,5,5,2019,property|theft f/auto,,5D3,507,7,008904 2,precinct 79,401822,900 - 979 block of 17th street ne,2019-03-28T20:45:25.000,19052453,theft f/auto,19052453-01,5D,2019-03-29T01:33:37.000Z,others,"38.901381463755087,-76.978997505059823",38.9013736745609
cluster 23,008904,property,-76.9768850698366,2019-04-02T21:06:44.000,burglary,evening,137215,5,5,2019,property|burglary,,5D3,507,5,008904 2,precinct 79,402005,1807 - 1899 block of maryland avenue ne,2019-04-02T17:50:35.000,19055604,burglary,19055604-01,5D,2019-04-03T01:10:14.000Z,others,"38.902795377461629,-76.976887346345265",38.9027875879038
cluster 26,007000,property,-76.994974889719,2019-03-23T21:37:26.000,theft/other,evening,135043,1,6,2019,property|theft/other,capitol hill,1D3,106,6,007000 2,precinct 90,400436,400 - 499 block of 8th street se,2019-03-23T21:09:08.000,19055626,theft/other,19055626-01,6B,2019-04-03T02:32:32.000Z,others,"38.883231372576333,-76.994977170668733",38.8832235876387
cluster 19,009505,property,-77.0017075559917,,theft/other,evening,143321,4,4,2019,property|theft/other,,4D2,406,6,009505 3,precinct 65,399852,300  - 399 block of riggs road ne,2019-04-02T19:20:46.000,19055629,theft/other,19055629-01,4B,2019-04-03T00:22:01.000Z,others,"38.957802390388288,-77.001709843594085",38.957794590669
cluster 26,007100,property,-76.9867809044198,2019-04-02T20:00:47.000,theft/other,evening,134664,1,6,2019,property|theft/other,,1D3,106,6,007100 2,precinct 91,401147,1350 - 1399 block of potomac avenue se,2019-04-02T18:50:51.000,19055652,theft/other,19055652-01,6B,2019-04-03T01:04:38.000Z,others,"38.87981655320106,-76.986783182609756",38.8798087686474
cluster 8,005800,property,-77.026513857386,2019-04-02T20:45:07.000,theft/other,evening,136611,2,2,2019,property|theft/other,downtown,2D3,209,6,005800 1,precinct 129,397700,1000 - 1099 block of f street nw,2019-04-02T20:30:22.000,19055658,theft/other,19055658-01,2C,2019-04-03T01:59:44.000Z,others,"38.897353603907405,-77.026516149018235",38.8973458172963
cluster 25,008200,property,-76.9973026799083,,theft/other,day,136092,1,6,2019,property|theft/other,,1D2,108,6,008200 1,precinct 85,400234,600 - 699 block of massachusetts avenue ne,2019-04-08T08:22:02.000,19059061,theft/other,19059061-01,6C,2019-04-08T13:12:57.000Z,others,"38.892681239560673,-76.997304962159049",38.8926734528033
cluster 3,004300,property,-77.0333948878201,2019-04-08T09:33:11.000,theft/other,day,139097,3,1,2019,property|theft/other,,3D1,304,6,004300 1,precinct 22,397104,1400 - 1499 block of florida avenue nw,2019-04-04T15:30:05.000,19059082,theft/other,19059082-01,1B,2019-04-08T13:32:56.000Z,others,"38.91974658974781,-77.033397182963569",38.9197387988788
cluster 25,008410,property,-76.9875723795386,2019-04-12T20:45:38.000,theft f/auto,evening,137051,1,6,2019,property|theft f/auto,,1D2,104,7,008410 1,precinct 82,401078,1300 - 1399 block of i street ne,2019-04-12T18:30:12.000,19062289,theft f/auto,19062289-01,6A,2019-04-13T01:26:21.000Z,others,"38.901319632199403,-76.987574659285983",38.9013118433371
cluster 31,007809,property,-76.9251209368248,2019-04-12T22:03:54.000,theft/other,midnight,137272,6,7,2019,property|theft/other,,6D1,608,6,007809 1,precinct 94,406495,920 - 999 block of 52nd street ne,2019-04-12T20:21:18.000,19062317,theft/other,19062317-01,7C,2019-04-13T03:34:01.000Z,others,"38.903287146319876,-76.92512319723798",38.903279354737
cluster 4,000202,property,-77.0679266367825,2019-04-12T18:30:52.000,theft f/auto,midnight,138545,2,2,2019,property|theft f/auto,,2D2,206,7,000202 1,precinct 6,394109,1700 - 1799 block of 34th street nw,2019-04-11T15:00:38.000,19062358,theft f/auto,19062358-01,2E,2019-04-13T03:21:22.000Z,others,"38.914759017259492,-77.0679289423733",38.9147512286852
cluster 6,004201,violent,-77.0364952439345,2019-04-17T00:51:27.000,robbery,midnight,138753,3,2,2019,violent|robbery,,3D3,301,4,004201 1,precinct 141,396835,1921 - 1999 block of 16th street nw,2019-04-17T00:50:27.000,19064820,robbery,19064820-01,2B,2019-04-17T06:23:36.000Z,gun,"38.916646796562276,-77.036497539853855",38.9166390064337
cluster 6,010100,property,-77.0345753221819,2019-04-17T00:01:38.000,theft f/auto,midnight,137426,2,2,2019,property|theft f/auto,downtown,2D3,207,7,010100 2,precinct 17,397001,1100 - 1199 block of 15th street nw,2019-04-16T22:30:14.000,19064835,theft f/auto,19064835-01,2B,2019-04-17T06:32:11.000Z,others,"38.904693308603306,-77.034577616772637",38.9046855208129
cluster 39,009700,violent,-76.9914422228176,,assault w/dangerous weapon,midnight,129808,7,8,2019,violent|assault w/dangerous weapon,,7D3,706,3,009700 1,precinct 121,400743,3900 - 3917 block of cole boulevard se,2019-04-17T02:08:40.000,19064836,assault w/dangerous weapon,19064836-01,8E,2019-04-17T07:06:19.000Z,knife,"38.836072073184859,-76.991444499797268",38.8360642976365
cluster 7,004802,property,-77.0152530947395,2019-04-17T05:24:58.000,theft/other,evening,137578,3,6,2019,property|theft/other,,3D2,308,6,004802 1,precinct 1,398677,1200 - 1230 block of 3rd street nw,2019-04-17T05:22:51.000,19064866,theft/other,19064866-01,6E,2019-04-18T02:30:02.000Z,others,"38.906066699223814,-77.015255383397331",38.9060589104358
cluster 25,008402,property,-76.9883106550627,2019-04-16T15:33:59.000,theft/other,day,136741,1,6,2019,property|theft/other,,1D2,104,6,008402 1,precinct 82,401014,612 - 699 block of 13th street ne,2019-04-16T15:30:53.000,19064900,theft/other,19064900-01,6A,2019-04-17T12:37:39.000Z,others,"38.898527116623043,-76.98831293486964",38.8985193283515
cluster 38,007404,property,-76.9837919096291,2019-04-17T09:46:26.000,theft/other,day,131005,7,8,2019,property|theft/other,,7D1,703,6,007404 2,precinct 117,401407,1400 - 1499 block of congress place se,2019-04-17T08:08:29.000,19064902,theft/other,19064902-01,8E,2019-04-17T15:15:38.000Z,others,"38.846854376673136,-76.983794184882399",38.8468465986626
cluster 6,004202,property,-77.0434350568008,2019-04-17T07:30:37.000,burglary,day,138429,2,2,2019,property|burglary,,2D3,208,5,004202 2,precinct 14,396233,1721 - 1799 block of 19th street nw,2019-04-16T16:45:42.000,19064966,burglary,19064966-01,2B,2019-04-17T15:14:54.000Z,others,"38.913725721747127,-77.043437354702561",38.9137179324664
cluster 8,005800,property,-77.0328084635281,2019-04-17T08:30:36.000,theft/other,day,136719,2,2,2019,property|theft/other,downtown,2D3,207,6,005800 1,precinct 129,397154,1400 - 1499 block of g street nw,2019-04-16T18:00:57.000,19064977,theft/other,19064977-01,2C,2019-04-17T15:07:08.000Z,others,"38.898324908784794,-77.032810757179632",38.8983171222125
cluster 21,008702,property,-77.0005765514513,2019-03-18T22:00:55.000,theft/other,midnight,138853,5,5,2019,property|theft/other,,5D1,502,6,008702 1,precinct 75,399950,2000 - 2099 block of 4th street ne,2019-03-17T15:00:51.000,19046158,theft/other,19046158-01,5E,2019-03-19T04:02:30.000Z,others,"38.917553328836689,-77.000578836239782",38.9175455371855
cluster 7,005002,property,-77.0314866890865,2019-03-23T21:00:54.000,theft f/auto,midnight,137709,3,2,2019,property|theft f/auto,,3D3,307,7,005002 2,precinct 17,397269,1320 - 1399 block of n street nw,2019-03-23T03:00:45.000,19049224,theft f/auto,19049224-01,2F,2019-03-24T03:27:29.000Z,others,"38.907243545321641,-77.031488982871338",38.9072357569018
cluster 4,000100,property,-77.0591428601661,2019-03-23T22:00:07.000,theft f/auto,midnight,137339,2,2,2019,property|theft f/auto,georgetown,2D2,206,7,000100 4,precinct 5,394870,1000 - 1199 block of 30th street nw,2019-03-23T16:00:03.000,19049239,theft f/auto,19049239-01,2E,2019-03-24T03:36:36.000Z,others,"38.903899727176899,-77.059145162357666",38.9038919404634
cluster 25,010600,property,-77.0058914055214,,theft/other,midnight,137576,5,6,2019,property|theft/other,noma,5D1,501,6,010600 2,precinct 83,399489,1200 - 1229 block of 1st street ne,2019-03-23T22:31:44.000,19049264,theft/other,19049264-01,6C,2019-03-24T04:04:14.000Z,others,"38.906049530007046,-77.005893691262727",38.9060417408735
cluster 22,011100,property,-76.9771880952664,2019-03-23T23:38:30.000,theft/other,midnight,140078,5,5,2019,property|theft/other,,5D2,505,6,011100 2,precinct 72,401978,1805 - 1999 block of rhode island avenue ne,2019-03-23T23:34:03.000,19049279,theft/other,19049279-01,5C,2019-03-24T08:52:58.000Z,others,"38.928586299671224,-76.97719037344342",38.9285785049242
cluster 6,010700,property,-77.0425769880429,,theft/other,midnight,137533,2,2,2019,property|theft/other,golden triangle,2D3,208,6,010700 1,precinct 17,396307,1800 - 1899 block of m street nw,2019-03-24T02:55:26.000,19049371,theft/other,19049371-01,2B,2019-03-24T07:15:23.000Z,others,"38.905654560026754,-77.042579285183919",38.9056467723411
cluster 23,008804,property,-76.9761201202122,2019-03-24T03:10:50.000,theft f/auto,midnight,138561,5,5,2019,property|theft f/auto,,5D3,506,7,008804 2,precinct 76,402071,1931 - 1999 block of montana avenue ne,2019-03-24T01:00:35.000,19049396,theft f/auto,19049396-01,5C,2019-03-24T09:31:33.000Z,others,"38.914920457603387,-76.976122397222213",38.9149126655717
cluster 21,003302,violent,-77.0136979453499,2019-03-24T05:28:49.000,assault w/dangerous weapon,midnight,138323,3,5,2019,violent|assault w/dangerous weapon,,3D2,308,3,003302 2,precinct 19,398812,125 - 208 block of florida avenue nw,2019-03-24T03:45:24.000,19049415,assault w/dangerous weapon,19049415-01,5E,2019-03-24T09:50:03.000Z,others,"38.912778109035308,-77.013700233933321",38.9127703188361
cluster 24,011100,property,-76.9666852511212,,motor vehicle theft,midnight,139235,5,5,2019,property|motor vehicle theft,,5D2,503,8,011100 1,precinct 71,402889,2900 - 2921 block of adams street ne,2019-03-24T05:00:45.000,19049426,motor vehicle theft,19049426-01,5C,2019-03-24T09:38:32.000Z,others,"38.920989764298895,-76.966687525562506",38.9209819706921
cluster 39,009700,violent,-76.9878147257787,2019-03-28T21:13:07.000,assault w/dangerous weapon,midnight,129397,7,8,2019,violent|assault w/dangerous weapon,,7D3,706,3,009700 1,precinct 121,401058,4300 4399  block of wheeler road se,2019-03-28T21:11:30.000,19052478,assault w/dangerous weapon,19052478-01,8E,2019-03-29T03:39:28.000Z,gun,"38.83236927368965,-76.987817001404139",38.8323614987545
cluster 1,004100,property,-77.0473670158874,2019-03-28T22:10:51.000,theft f/auto,evening,138444,2,2,2019,property|theft f/auto,,2D3,208,7,004100 3,precinct 13,395892,2100 - 2199 block of phelps place nw,2019-03-28T18:30:29.000,19052490,theft f/auto,19052490-01,2D,2019-03-29T02:59:58.000Z,others,"38.913859318912941,-77.047369315021697",38.9138515297521
cluster 21,008701,violent,-77.0075757128498,2019-03-28T23:35:18.000,assault w/dangerous weapon,midnight,138672,5,5,2019,violent|assault w/dangerous weapon,,5D1,502,3,008701 2,precinct 75,399343,1900 - 1923 block of lincoln road ne,2019-03-28T23:30:17.000,19052557,assault w/dangerous weapon,19052557-01,5E,2019-03-29T06:31:30.000Z,knife,"38.915922576165975,-77.007577999718649",38.9159147851046
cluster 17,001702,property,-77.0189715886243,2019-03-29T04:10:40.000,theft f/auto,midnight,144936,4,4,2019,property|theft f/auto,,4D1,401,7,001702 1,precinct 63,398356,400  - 499 block of aspen street nw,2019-03-29T04:02:36.000,19052613,theft f/auto,19052613-01,4B,2019-03-29T08:38:20.000Z,others,"38.972349186225962,-77.018973882496681",38.9723413842223
cluster 25,010600,property,-77.0074823883569,2019-03-29T05:31:32.000,motor vehicle theft,midnight,137531,5,6,2019,property|motor vehicle theft,noma,5D1,501,8,010600 2,precinct 83,399351,1 - 99 block of m street ne,2019-03-29T05:00:11.000,19052619,motor vehicle theft,19052619-01,6C,2019-03-29T09:31:15.000Z,others,"38.90564406310115,-77.007484674568886",38.9056362741086
cluster 1,003800,property,-77.0364990105354,2019-03-25T12:00:47.000,theft/other,day,139570,3,1,2019,property|theft/other,,3D1,304,6,003800 3,precinct 35,396835,2600 - 2699 block of 16th street nw,2019-01-01T12:00:56.000,19052631,theft/other,19052631-01,1C,2019-03-29T12:12:16.000Z,others,"38.924006599070466,-77.036501306906089",38.9239988074588
cluster 18,002001,property,-77.0328584155447,2019-03-29T08:07:21.000,theft/other,day,143201,4,4,2019,property|theft/other,,4D1,403,6,002001 1,precinct 53,397152,5500  - 5599 block of colorado avenue nw,2019-03-29T07:48:29.000,19052635,theft/other,19052635-01,4A,2019-03-29T12:07:08.000Z,others,"38.956716792853967,-77.032860712784654",38.9567089945168
cluster 39,010900,property,-77.0039268662501,2019-03-29T09:47:11.000,theft/other,day,128340,7,8,2019,property|theft/other,,7D3,708,6,010900 2,precinct 125,399659,4610 - 4659 block of south capitol street,2019-03-29T08:27:36.000,19052638,theft/other,19052638-01,8D,2019-03-29T17:22:22.000Z,others,"38.822847890448664,-77.003929146312586",38.822840118036
cluster 33,007808,property,-76.9270129210914,2019-03-29T06:30:10.000,theft f/auto,day,135883,6,7,2019,property|theft f/auto,,6D1,608,7,007808 1,precinct 96,406332,5200 - 5299 block of ames street ne,2019-03-28T16:30:08.000,19052644,theft f/auto,19052644-01,7C,2019-03-29T12:56:20.000Z,others,"38.890775720497125,-76.927015181332635",38.8907679315092
cluster 39,009810,property,-77.0061035352956,2019-03-29T08:00:26.000,theft f/auto,day,128593,7,8,2019,property|theft f/auto,,7D3,708,7,009810 2,precinct 126,399470,2 - 99 block of forrester street se,2019-03-28T21:30:24.000,19052659,theft f/auto,19052659-01,8D,2019-03-29T13:46:13.000Z,others,"38.825126941003013,-77.006105816174056",38.8251191682109
cluster 31,007808,property,-76.92572886249,2019-04-03T08:00:27.000,theft f/auto,day,136373,6,7,2019,property|theft f/auto,,6D1,608,7,007808 1,precinct 96,406443,5200 - 5299 block of dix street ne,2019-04-02T22:00:23.000,19055853,theft f/auto,19055853-01,7C,2019-04-03T12:30:08.000Z,others,"38.895189014669974,-76.925731122599728",38.8951812247437
cluster 16,001600,property,-77.045986422543,2019-04-03T08:28:33.000,theft f/auto,day,146911,4,4,2019,property|theft f/auto,,4D1,401,7,001600 4,precinct 62,396016,2100  - 2299 block of sudbury road nw,2019-04-03T08:06:52.000,19055860,theft f/auto,19055860-01,4A,2019-04-03T12:58:16.000Z,others,"38.990132919356725,-77.045988725923252",38.9901251147841
cluster 33,007707,property,-76.9326283965645,2019-04-03T11:00:09.000,theft/other,day,134296,6,7,2019,property|theft/other,,6D3,604,6,007707 1,precinct 106,405846,4600 - 4699 block of hillside road se,2019-03-07T20:00:59.000,19055893,theft/other,19055893-01,7E,2019-04-03T18:12:31.000Z,others,"38.87648278113182,-76.932630657685735",38.8764749952375
cluster 10,001402,property,-77.0689379936579,2019-04-03T08:30:34.000,motor vehicle theft,day,143459,2,3,2019,property|motor vehicle theft,,2D1,201,8,001402 3,precinct 50,394025,3600 - 3699 block of jenifer street nw,2019-04-02T22:00:26.000,19055895,motor vehicle theft,19055895-01,3G,2019-04-03T13:55:06.000Z,others,"38.959025217241461,-77.068940302276928",38.9590174197885
cluster 2,002701,property,-77.0373686081899,2019-04-03T09:10:12.000,theft f/auto,day,140564,3,1,2019,property|theft f/auto,,3D1,302,7,002701 2,precinct 40,396760,1600 - 1658 block of monroe street nw,2019-04-03T08:30:30.000,19055917,theft f/auto,19055917-01,1D,2019-04-03T14:44:04.000Z,others,"38.932960588293376,-77.037370905379461",38.9329527949098
cluster 20,009504,property,-76.9883150072405,2019-04-03T12:30:14.000,theft/other,evening,141604,4,5,2019,property|theft/other,,4D2,405,6,009504 2,precinct 67,401013,4300 - 4399 block of 13th street ne,2019-04-03T11:00:41.000,19055991,theft/other,19055991-01,5B,2019-04-03T20:23:41.000Z,others,"38.942334609365204,-76.988317289724066",38.9423268122623
cluster 31,007807,property,-76.9152938189243,2019-04-03T12:00:39.000,theft f/auto,day,136629,6,7,2019,property|theft f/auto,,6D1,608,7,007807 1,precinct 95,407348,600 - 613 block of eastern avenue ne,2019-04-02T19:30:58.000,19055992,theft f/auto,19055992-01,7C,2019-04-03T17:25:22.000Z,others,"38.897488057150959,-76.915296075922754",38.8974802663731
cluster 14,000801,property,-77.0854197728441,2019-04-08T09:30:23.000,motor vehicle theft,day,140799,2,3,2019,property|motor vehicle theft,,2D2,205,8,000801 3,precinct 10,392594,4340 - 4499 block of westover place nw,2019-04-07T22:30:49.000,19059136,motor vehicle theft,19059136-01,3D,2019-04-08T15:28:04.000Z,others,"38.935052298416494,-77.085422085124705",38.9350445064076
cluster 34,007601,property,-76.974255755795,2019-04-08T13:02:38.000,burglary,day,133910,6,8,2019,property|burglary,,6D2,607,5,007601 1,precinct 133,402234,2200 - 2299 block of prout street se,2019-04-08T10:56:27.000,19059156,burglary,19059156-01,8A,2019-04-08T18:00:51.000Z,others,"38.873022132322262,-76.974258029670793",38.8730143486739
cluster 11,001001,property,-77.0852995777749,2019-04-08T12:26:04.000,theft f/auto,day,143559,2,3,2019,property|theft f/auto,,2D1,202,7,001001 1,precinct 31,392607,5300 - 5399 block of wisconsin avenue nw,2019-04-08T11:45:07.000,19059172,theft f/auto,19059172-01,3E,2019-04-08T16:34:57.000Z,others,"38.959915251272726,-77.085301891543978",38.9599074542529
cluster 23,008803,property,-76.984548790126,2019-04-08T09:40:00.000,theft/other,day,138664,5,5,2019,property|theft/other,,5D3,506,6,008803 1,precinct 76,401340,1400 - 1499 block of new york avenue ne,2019-04-08T09:30:00.000,19059210,theft/other,19059210-01,5D,2019-04-08T18:06:24.000Z,others,"38.915849734362205,-76.984551069818266",38.9158419424572
cluster 11,001001,property,-77.0881482079177,2019-04-13T10:58:51.000,theft/other,day,143449,2,3,2019,property|theft/other,,2D1,202,6,001001 1,precinct 31,392360,5254 - 5299 block of western avenue nw,2019-04-13T10:50:32.000,19062578,theft/other,19062578-01,3E,2019-04-13T15:54:38.000Z,others,"38.958922229276368,-77.088150522512805",38.9589144325631
cluster 31,007807,property,-76.9229533236416,2019-04-13T12:17:24.000,theft/other,day,137294,6,7,2019,property|theft/other,,6D1,608,6,007807 2,precinct 95,406683,934 - 1099 block of eastern avenue ne,2019-04-13T11:41:56.000,19062586,theft/other,19062586-01,7C,2019-04-13T17:13:26.000Z,others,"38.903483920886103,-76.922955583391357",38.903476129183
cluster 26,006900,property,-76.9902495355631,2019-04-13T10:55:08.000,theft/other,day,134967,1,6,2019,property|theft/other,capitol hill,1D3,106,6,006900 1,precinct 91,400846,500 - 503 block of 12th street se,2019-04-13T10:52:29.000,19062593,theft/other,19062593-01,6B,2019-04-13T16:39:44.000Z,others,"38.882546436402123,-76.990251814999567",38.8825386514268
cluster 21,004600,property,-77.0144230745077,2019-04-13T11:00:02.000,theft/other,day,137622,3,6,2019,property|theft/other,,3D2,308,6,004600 2,precinct 1,398749,200 - 299 block of morgan street nw,2019-04-12T19:30:51.000,19062643,theft/other,19062643-01,6E,2019-04-13T18:53:32.000Z,others,"38.906463172079292,-77.014425362931277",38.9064553831804
cluster 23,008803,property,-76.9975557009568,2019-04-13T13:40:05.000,theft f/auto,day,137949,5,5,2019,property|theft f/auto,,5D1,501,7,008803 1,precinct 76,400212,1300 - 1399 block of 5th street ne,2019-04-13T12:40:25.000,19062644,theft f/auto,19062644-01,5D,2019-04-13T18:26:02.000Z,others,"38.909409766995019,-76.997557984307122",38.9094019768732
cluster 4,000100,property,-77.0619547575289,2019-04-13T14:43:54.000,theft/other,evening,137194,2,2,2019,property|theft/other,georgetown,2D2,206,6,000100 4,precinct 5,394626,3100 - 3199 block of k street nw,2019-04-13T14:17:55.000,19062662,theft/other,19062662-01,2E,2019-04-14T02:37:59.000Z,others,"38.902592057987995,-77.061957060515979",38.9025842716431
cluster 7,005201,property,-77.0319597521504,2019-04-13T12:00:09.000,motor vehicle theft,evening,137798,3,2,2019,property|motor vehicle theft,,3D3,307,8,005201 3,precinct 17,397228,1300 - 1399 block of 14th street nw,2019-04-12T22:00:01.000,19062717,motor vehicle theft,19062717-01,2F,2019-04-13T20:39:46.000Z,others,"38.908045159868436,-77.031962046131568",38.9080373713046
cluster 8,004802,property,-77.019426024421,,motor vehicle theft,day,137321,3,6,2019,property|motor vehicle theft,mount vernon triangle cid,3D2,308,8,004802 2,precinct 18,398315,500 - 599 block of new york avenue nw,2019-04-17T12:10:12.000,19065014,motor vehicle theft,19065014-01,6E,2019-04-17T16:58:16.000Z,others,"38.903750933151521,-77.019428314236819",38.9037431449861
cluster 2,003500,property,-77.0253468884268,,theft f/auto,day,139380,3,1,2019,property|theft f/auto,,3D1,304,7,003500 2,precinct 37,397802,2300 - 2599 block of sherman avenue nw,2019-04-17T12:12:17.000,19065032,theft f/auto,19065032-01,1B,2019-04-17T17:16:53.000Z,others,"38.922297969132352,-77.025349181220022",38.9222901774487
cluster 2,002702,property,-77.0375973642925,2019-04-17T03:45:12.000,theft/other,evening,140161,3,1,2019,property|theft/other,,3D1,302,6,002702 1,precinct 39,396740,3100 - 3145 block of mount pleasant street nw,2019-04-14T22:00:09.000,19065119,theft/other,19065119-01,1D,2019-04-17T19:33:51.000Z,others,"38.929330166205204,-77.0375996613311",38.9293223735617
cluster 33,009904,property,-76.9295312934349,2019-04-17T18:08:08.000,theft f/auto,evening,135259,6,7,2019,property|theft f/auto,,6D3,604,7,009904 2,precinct 104,406114,5000 - 5099 block of c street se,2019-04-17T17:06:46.000,19065227,theft f/auto,19065227-01,7E,2019-04-17T23:18:48.000Z,others,"38.885156036358225,-76.929533554118819",38.8851482485981
cluster 26,006500,violent,-76.9973260165343,2019-03-18T22:41:00.000,robbery,midnight,135255,1,6,2019,violent|robbery,capitol hill,1D2,107,4,006500 1,precinct 89,400232,600 - 669 block of pennsylvania avenue se,2019-03-18T22:40:22.000,19046167,robbery,19046167-01,6B,2019-03-19T04:12:36.000Z,others,"38.885141227699989,-76.997328298332619",38.8851334424645
cluster 21,009203,property,-77.0041516481855,2019-03-19T10:12:24.000,motor vehicle theft,day,139764,5,5,2019,property|motor vehicle theft,,5D1,502,8,009203 1,precinct 74,399640,100 - 299 block of franklin street ne,2019-03-19T08:48:01.000,19046266,motor vehicle theft,19046266-01,5E,2019-03-19T16:21:21.000Z,others,"38.925759840184469,-77.004153934589013",38.9257520470124
cluster 30,009602,property,-76.9494762906844,2019-03-19T11:30:36.000,theft f/auto,evening,137180.4,6,7,2019,property|theft f/auto,,6D1,601,7,009602 1,precinct 100,404382.47,3601 3764  block of hayes street ne,2019-03-19T09:42:00.000,19046313,theft f/auto,19046313-01,7D,2019-03-19T21:17:30.000Z,others,"38.902475051244338,-76.949478558635803",38.902467260731
cluster 7,005201,property,-77.0319606361531,2019-03-24T10:15:15.000,theft/other,day,138017,2,2,2019,property|theft/other,,2D3,208,6,005201 4,precinct 16,397228,1500 - 1520 block of 14th street nw,2019-03-23T14:30:30.000,19049489,theft/other,19049489-01,2F,2019-03-24T15:13:56.000Z,others,"38.910017987435737,-77.031962930255162",38.9100101984742
